title,company,location,description
Loan Operations Analyst/Associate,TD Witz Associates,"New York, NY",
Entry Level Business Analyst,CloudSoftSync,"New York, NY","**Cloudsoftsync** is looking for Entry level Business Analyst. A Business Analyst will act as a bridge between operational and functional groups within business units to help delivery members

**Responsibilities:**

* Analyse business models and projects to determine loopholes and areas that need development and upgrade
* Collaborate with a team of business analysts making client recommendations that can improve business processes
* Analyze this” and help create innovative, purpose-built technologies and solutions to deliver better health and human services outcomes.
* Stay up to date with the latest industry standards and trends and implement these changes into new projects and services.
* Make presentations and arrange meetings to discuss data driven changes and improvements.
* Verify that client requirements are built into the system design by executing and analyzing basic test case scenarios from existing test plans
* Be part of technical reviews and inspections with senior leaders to ensure the final product meets client expectations
* Effectively communicate the needs and concerns of the users to the stakeholders.

**QUALIFICATIONS:**

* Bachelors or Master’s degree.
* 0-1 year of experience
* Exceptional analytical and problem-solving skills Ability to multitask and prioritise work.
* Exceptional communication and interpersonal skills.
* Ability to learn quickly and research complex issues

Job Type: Full-time

Pay: $65,000.00 - $75,000.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance

Experience level:

* No experience needed

Schedule:

* 8 hour shift
* Day shift
* Monday to Friday

Education:

* Bachelor's (Preferred)

Work Location: In person"
Business Analyst,Cushman & Wakefield,"New York, NY","**Job Title**


Business Analyst**Job Description Summary**


Support, maintain and enhance our JDE payroll application and Workday and the integrations related to them.**Job Description**


ESSENTIAL FUNCTIONS & RESPONSIBILITIES

* Collaborate with Operations, IT and functional areas to resolve open issues by developing problem statements, corrective action plans, presenting to others for peer review and approvals, then delivering to the plan.
* Research capabilities of the current JD Edwards system and recommend system configurations to meet the business requirements.
* Ability to define, configure and test PDBA, AAI, Tax, Benefit Plan and Union Group Contract setups to achieve an outcome consistent with defined requirements.
* Understand the database schema and extracting data for audit purposes to aid in identifying the root cause and corrective action.
* Support the complete development lifecycle including requirements gathering, documentation, design, development, integration testing and deployment.
* Understand the end-to-end process flow including interfaces to/from third party vendors as well as our CW integrated internal systems.
* Overseeing the timely completion of implementation assignments and keeping management informed of project progress and potential problems, particularly as to needed changes in schedule, resources, and detail designs.
* Participate in functional and customer facing meetings, anticipating needs before they arise and present solutions to management.
* Workday responsibilities - day to day tier 2 support for PR/HR operational processes. Understand and implement best practices and make recommendations to leadership for solutions and improvements.
* This position will also be responsible for evaluating customer needs to create systems and reporting solutions that support overall business strategies. This includes but is not limited to, documenting system and data requirements, business processes, standard operating procedures, and training guides.
* Maintain dovetail and ServiceNow cases KHUB, PeopleZone and other central document repositories.
* Further, the role will help to develop and deliver Hubble/Insight reporting requests while analyzing output for accuracy as well as perform predetermined audits and correct data as required.

**#INDCWS**

REQUIREMENTS

* 2+ years working with JD Edwards EnterpriseOne 9.0 (or higher) Workforce Management (WFM). WorkDay systems with emphasis on HR, Payroll, Benefits modules and related custom interfaces is also preferred.
* 2+ years’ experience as a Business Systems Analyst or similar roles with strengths in gathering requirements, configuration, and testing.
* Experience working with companies that have more than 8,000 employees, in a back-office support function with a union workforce.
* Excellent data skills with an understanding of relational databases concepts, and desktop database management tools such as Microsoft Access and Excel.
* Strong understanding of data workflows and root-cause analysis

  


Cushman & Wakefield also provides eligible employees with an opportunity to enroll in a variety of benefit programs, generally including health, vision, and dental insurance, flexible spending accounts, health savings accounts, retirement savings plans, life, and disability insurance programs, and paid and unpaid time away from work. In addition to a comprehensive benefits package, Cushman and Wakefield provide eligible employees with competitive pay, which may vary depending on eligibility factors such as geographic location, date of hire, total hours worked, job type, business line, and applicability of collective bargaining agreements.  


The compensation that will be offered to the successful candidate will depend on factors such as whether the position is covered by a collective bargaining agreement, the geographic area in which the work will be performed, market pay rates in that area, and the candidate’s experience and qualifications.  


The company will not pay less than minimum wage for this role.  


The compensation for the position is: $71,230.00 - $83,800.00
Cushman & Wakefield provides equal employment opportunity. Discrimination of any type will not be tolerated. Cushman & Wakefield is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability, protected veteran status or any other characteristic protected by state, federal, or local law.
In compliance with the Americans with Disabilities Act Amendments Act (ADAAA), if you have a disability and would like to request an accommodation in order to apply for a position at Cushman & Wakefield, please call the ADA line at **1-888-365-5406** or email **HRServices@cushwake.com**. Please refer to the job title and job location when you contact us."
Business Analyst (Banking),Teamware Solutions (quantum leap consulting).,"New York, NY","**Title – Business Analyst(Banking)**

**Location - New York City, NY(Hybrid 4 days a Week)**

**Duration – Contract W2**

Job Description:  
8-10 years of IT experience playing business analyst role  
Must have worked 5+ years on banking domain projects involved investment banking, asset management, wealth management portfolios.  
Must have worked on marketing sites or AEM projects  
Has a strong understanding of AEM authoring process for when business asks to author a rough draft of new pages/components/variations/etc.  
2+ years working knowledge of Analytics, SEO or other MarTech  
Experience in agile projects, Jira, Azure DevOps dashboard  
Leading sprint meetings, keeping tech team organized and on track  
Excellent in communication and stakeholder management  
Detailing business requirements, descriptions, technical details, and acceptance criteria for all tickets  
Ensuring the authoring guide (and any other platform documentation) remains up to date for our business stakeholders

Job Types: Full-time, Contract

Salary: $110,000.00 - $115,000.00 per year

Benefits:

* 401(k)
* Health insurance
* Paid time off

Experience level:

* 10 years

Schedule:

* 8 hour shift

Application Question(s):

* Fulltime OR W2 Contract

Experience:

* Business analysis: 10 years (Required)
* Marketing Site: 3 years (Required)
* Investment banking: 6 years (Required)

Ability to Commute:

* New York, NY (Required)

Work Location: On the road"
Hybrid Sales Audit Analyst,"Pyramid Consulting Group, LLC","New York, NY",
Senior Business Analyst - Investment Management,Vichara Technologies Inc.,"New York, NY","· Develop enough knowledge to be a SME (subject matter expert) on the business process and liaise between the different stakeholders across departments for assigned initiatives or projects

· Gather, document, analyze and draw conclusions regarding complex data and information, succinctly present findings to various audiences

· Manage ongoing maintenance of documentation tasks, including:

Understand key business processes and support efforts to streamline and standardize these processes, by introducing automation or eliminating redundancies. Domain of internal accounting investment operations, loan workflows will be key areas of focus.

Document current and future state processes

QA

· Manage SDLC process and weekly release queue.

**Qualifications**

* Minimum 8 years of business analyst experience required
* Experience with SS&C Geneva as an internal accounting system required
* Financial services industry experience required
* Minimum of 6 years of experience working with/in finance and account functions
* Experience working in Agile/Scrum framework preferred
* Strong communication skills required
* Willingness to take on new responsibilities as the environment evolves and new skills are needed
* Self-starter who takes initiative to accomplish tasks independently or with minimal guidance from supervisor
* Experience working with loan systems (e.g. WSO, Virtus) and accounting systems (e.g. Broadridge Sentry, PAM) strongly preferred

Job Type: Full-time

Pay: $130,000.00 - $155,000.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off

Compensation package:

* Signing bonus

Experience level:

* 5 years

Schedule:

* 8 hour shift
* Monday to Friday

Work Location: In person"
Business Analyst -- Fully Remote,Locks Global Staffing LLC,United States,"Role is Predominantly Remote. Travel is paid for and project dependent.


We are one of the leading minority-owned management consulting firms in the nation. We have worked closely with blue-chip organizations across the public and private sector including local municipalities and state and federal agencies. Our services center around, but are not limited to, capital program development and delivery, transactional advisory services, cross departmental organizational change, IT transformation, and organizational alignment.


Our senior advisers bring a wealth of experience across all sectors. We focus on collaboration with our Clients to architect creative and effective solutions to deliver transformational programs!


**Responsibilities of this role:**

* Set up and facilitate meetings with Stakeholders to understand business processes, pain points, and project requirements
* Understand program needs and document clear and detailed business requirements, including the creation of process flows
* Acts as a translator between the stakeholder and other team members to help the business team understand the client’s vision
* Operate in both an Agile and traditional Waterfall environments while actively supporting deliverable creation and delivery
* Routinely record and send out meeting minutes, decisions, and action items to team members

**Qualifications**

* BA or BS is required
* 2+ years of experience as a Business Analyst or relevant professional experience in a variety of backgrounds and industries
* Experience working in and utilizing various business analysis techniques with Agile and or traditional project management principles
* Experience working as part of a multi-function project team, including interacting and following-up with multiple stakeholders including but not limited to program leaders, SMEs, process owners, IT staff, etc.

**Skills Required:**

* Strong analytical, planning, and organization skills
* Demonstrates strong time management skills and is able to manage competing demands
* Excellent presentation and written communication skills with experience interacting at all levels including at the executive level
* Solid understanding of and demonstrated experience in using project management tools such as PowerPoint, Excel, Microsoft Project, Visio, and all Office tools
* Ability to travel for work as needed
* Willingness to learn new skills and dedicated to self-growth"
RCG Junior Business Analyst GlobaI Investments,ASCEND HIRE INC,"Midtown East, NY, USA","We work with some of the largest global financial institutions achieve their business objectives.

The Junior Business Analyst plays a key role on our project teams, working closely with our Sales, Products, Operations and Account Management groups, providing business analysis, contributing to solutions to highly complex business problems, and developing and documenting business requirements for software products.

Duties and responsibilities

Interact with all stakeholders to gather, develop, refine, and document requirements  
Assist the Quality Assurance and technology teams by identifying test scenarios and use cases  
Prepare training materials for User Acceptance Testing and Production users  
Assist in identification, documentation, communication, mitigation, and escalation of project risks

Document current-state vs. future-state workflows and business processes  
Aid design team and department in planning cycles to develop business and technology roadmaps  
Comply with all governing rules, standards, and best practice guidelines  
Develop and deliver presentations to internal and external stakeholders as needed  
Conduct ad-hoc analysis for internal and external stakeholders, including the creation of mock-ups and reports  
Provide cross-coverage of other functions in the department as needed

Perform other responsibilities as needed Qualifications

Proficient with documentation tools such as Microsoft Word, Excel, PowerPoint, and Visio  
Solid understanding of Software Development Lifecycle methodologies such as waterfall, agile, lean  
Solid interpersonal, organizational, analytical, and problem-solving skills  
Strong oral and written communications skills  
Ability to work independently and as part of a team  
""Ability to work on multiple projects simultaneously  
Comfortable and effective working in remote / hybrid environments  
Acute attention to detail  
Experience using screen mock-up tools such as Balsamiq is desirable  
Experience using Atlassian tools such as Confluence and Jira is preferred

Must be able to effectively read, write (type), understand and communicate fluently in English  
Ability to perform essential functions of job with or without reasonable accommodations

BA or BS Degree required

Excellent Benefits"
Business Analyst,V15PITALOF,"New York, NY, USA","Developing technical solutions to business problems, or to advance a company's sales efforts, begins with defining, analyzing and documenting requirements. Managing requirements at the project level can help fulfill business needs. Business analysts typically take the lead role in: Assisting with the business case"
"Logistics Coordinator, Business Development",Sumisho Global Logistics (USA) Corp.,"New Hyde Park, NY, USA","**Summary of Position**: Coordinating logistics arrangements/ customer support/business development

**Essential Duties and Responsibilities (other duties may be assigned)**

· Coordinate and expedite the delivery of material in the most efficient and cost-effective manner

· Communicate with our customers with the latest updates on their shipment

· Arrange import /export clearance and tariff classification for customs house brokers /forwarders/nvocc/consolidators/carriers

· Knowledge of routing material according to customer’s request (may include drayage, trans-load/warehouse, etc.)

· Direct communication and follow-up with subcontractors to understand SGL’s handling requirements

· Investigate, resolve, and document any shipment discrepancies, analyze and suggest improvements

· Gathers vendor invoices and verify charges in order to schedule payment

· Quote rates and calculate costs of goods to be moved based on weight, volume, and transit mode/distance

· Evaluate and process insurance claims if required

· Other duties assigned as needed

· All duties must be done whether working remotely, or at an office location within hours approved by management

· Develop new business and new business opportunities by working with management

 **Supervisory responsibilities:** 

 N/A

**Qualifications** 

· Demonstrated knowledge of SAP/OPUS, claims, supply chains, Customs & Border Patrol (CBP) and compliance/FMC/PGA s

· Requires in-depth knowledge of the supply chain/logistics processes and current best practices

· Excellent oral and written communication skills, including detailed reporting abilities.

 **Education and Experience**

· Associates’ Degree in Business or Supply Chain Management or related field required

· A minimum of 5 years’ import/export experience in the logistics field

**Additional Skills and Abilities**

**Skills/Abilities**

Highly organized, excellent problem-solving skills, superior follow-up skills

**Computer Proficiency**

Must be proficient in Microsoft Office, at least intermediary level, experience using SAP a plus

**Language skills**

Secondary language a plus

**Mathematical skills**

Superior math skills, including conversions

**Reasoning ability**

Ability to analyze different problems and find solutions

**Certificates, Licenses, Registrations**

HAZMAT certification a plus, TWIC card

 **Physical Demands/Work Environment**

**Physical Demands**

Sitting for long periods

**Work Environment**

Office Environment

Ability to travel domestically

 

**Pay Range: $45,000- $55,000**"
Business Analyst 2- MDM- DQ,Capgemini North America,"New York, NY, USA","Tittle :**Business**/Technical **Analyst** with MDM-ETL Experience Job Preferred Location : Dallas, FL, Atlanta Hybrid /Remote - Hybrid Job description: This role requires a seasoned **Business**/Technical ..."
Business Analyst 2- MDM- DQ,Capgemini,"New York, NY, USA","Tittle :**Business**/Technical **Analyst** with MDM-ETL Experience Job Preferred Location : Dallas, FL, Atlanta Hybrid /Remote - Hybrid Job description: This role requires a seasoned **Business**/Technical ..."
Accounts Payable Analyst,Sharestates Inc.,"Copiague, NY, USA","**Accounts Payable Analyst**

**What to Expect** 

 The A/P Analyst is responsible for processing all invoices received for payment and for undertaking the payment of all creditors in an accurate, efficient, and timely manner. The A/P Analyst will be asked to perform accounting and clerical tasks for the maintenance and processing of accounts payable transactions. This position reports directly to the Controller. We're looking for someone who likes to work in a fast-paced atmosphere and who can contribute to the success of the accounting and finance team.

 

**Culture**  

At Sharestates, our success is employee powered. Our trademark of a great company culture includes comfortable workspaces, professional/personal development, an authentically transparent and accessible leadership team, and genuine workplace friendships that strengthen teams. We support success by encouraging our employees to think like entrepreneurs. We champion diversity, inclusion, equity, and belonging, and we are always seeking new ways to amaze our clients. Success is celebrated, and integrity is at the core of who we are at Sharestates. 

 

**Making an Impact**  

You will contribute to the overall success of the organization by providing accounts payable and clerical support to the accounting team. Our companies move millions of dollars through our investment platform daily, and you will be a part of the growing Accounting & Finance Team. You’ll be given the tools, resources, and support you need to achieve your personal and professional objectives. Other responsibilities may include: 

 

* Open and distribute mail for the Accounting department.
* Verify approval on all invoices and check or wire requests.
* Accurately code invoices.
* Prepare and process checks.
* Update and maintain vendor database.
* Audit and verify expense reports.
* Reconcile corporate credit card statements.
* Ability to process and follow up on rush items.
* Make deposits as needed.
* Track loan servicing advances in both the accounting and loan systems
* 1099 preparation
* Special projects as assigned.

 **Who You Are**  

* You have a desire to work/partner with the team and anticipate needs.
* You’re adaptable and don’t get rattled when direction and goals change.
* You possess the ability to interact with all levels of management optimally.
* You’re able to maintain a high level of confidentiality.
* You demonstrate an exceptional ability to communicate, interact, and work effectively and cooperatively with a diverse team.
* You have a strong understanding of accountability by owning your actions and choices.
* You’re open to new ideas, are willing to challenge yourself, and realize that we all bring different strengths to the table.
* You can naturally forge long-lasting and positive relationships with existing borrowers, investors, and vendors.
* You have the ability and judgment to seek clarification or assistance when needed.

 

*If this describes you, you might be the Accounts Payable Associate we’re looking for!* 

 

**Qualifications**  

**Nice-to-Haves**  

* An associate degree in accounting, finance, or business management is preferred.
* 2+ years prior experience in accounts payable
* Ability to work both independently and as a member of a growing team.
* Demonstrated ability to pay high attention to detail is required.
* Must be computer literate and able to use Microsoft applications and proficient in Microsoft Excel
* Previous experience with NetSuite is preferred.
* Familiarity with real estate management is a plus
* Strong oral and written communication skills

 **Benefits** 

* Eighteen days PTO—use them however you want!
* Eight sick days
* 12 holidays
* Competitive health plan, including dental and vision plan.
* 401K with up to 4% company match
* Learning and development opportunities
* A knowledgeable, high-achieving, experienced team

  


 **Salary: $25-$26-Per hour**

**Status: Full-time Non-Exempt.**

**Monday -Friday in the Office**"
Customer Experience Business Analyst (Hybrid),Village Care,"New York, NY, USA","Customer Experience **Business** **Analyst** COME WORK FOR THE LEADING, LOCAL MANAGED CARE COMPANY - VILLAGE CARE! 112 Charles Street, New York, NY 10014 The Customer Experience **Business** **Analyst** will help ..."
BI Engineer II,ZipRecruiter,"New York, NY, USA","We offer a hybrid work environment. Most US-based positions can alsobeperformed remotely (any exceptions will be noted in the Minimum Qualifications below.)

**Our Mission:** 

To actively connect people to their next great opportunity. 

**Who We Are:** 

ZipRecruiter is a leading online employment marketplace. Powered by AI-driven intelligent matching technology, the company actively connects job seekers with millions of businesses of all sizes through innovative mobile app, web, and email services, as well as partnerships with the best job sites on the web. ZipRecruiter has the #1 rated job search app on iOS & Android. 

**Summary**:

As a BI Engineer II, you will redefine data consumption at ZipRecruiter. You will work cross functionally with Decision Science, Product, and Engineering teams to change the way we use data across the company internally and externally. You will work with top notch technologies like Spark, Kubernetes, and Databricks that process billions of records every day. 

**Key focuses:**

* Responsible for Implementing new technologies and data infrastructures.
* Taking business questions and designing the required data sets
* Collaborating with Engineering on data modeling and design best practices
* Implementing the data warehouse, including analysis, modeling, and developing the solution
* Work cross functionally with analytics to implement new data technologies

**Minimum Requirements:**

* 2+ years of experience working as a BI Developer or a similar role
* Advanced proficiency in SQL skills & data modeling
* Excellent understanding of data warehouse architecture and methodology
* Experience working with CI/CD and Git
* Experience with databases such as Redshift, PostgreSQL, etc.

**Preferred Qualifications:**

* Experience with Big Data environments such as Data Lake and Delta Lake
* Proficiency with Spark (Pyspark or Scala)

The US base salary range for this full-time position is $117,500 - $155,000. Our salary ranges are determined by role, level, and location, and the range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location, role-related knowledge and skills, depth of experience, relevant education or training, and additional role-related considerations.

Depending on the position offered, equity, bonuses, commission, or other forms of compensation may also be provided as part of a total compensation package, in addition to a full range of medical, financial, and other benefits.

  
  


ZipRecruiter is proud to be an equal opportunity employer and provides equal employment opportunities (EEO) to all employees and applicants without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or genetics.

**Privacy Notice:** For information about ZipRecruiter's collection and processing of job applicant personal data for this job, please see our Privacy Notice at: https://www.ziprecruiter.com/careers/job-applicant-privacy-notice"
IT Business Analyst,wind turbine and energy cables,"Hasbrouck Heights, NJ, USA","**Key Responsibilities includes but are not limited to:**

• Gather/analyze/document business requirements leading to the development of a business solution.

• Analyze and verify requirements (potentially including those of other business analysis team members) for completeness, consistency, comprehensibility, feasibility, and conformity to standards.

• Assist in the definition, development, and documentation of software's business requirements, objectives, deliverables, and specifications on a project-by-project basis in collaboration with internal users and departments.

• Manage and track the status of requirements throughout the project lifecycle; enforce and redefine as necessary.

• Create systems models, specifications, diagrams, and charts to provide direction to the In-House and 3rd party programmers

• Thoroughly test the UI, business logic, performance, and all aspects of software

• Document and appropriately report defects and potential risk

• Build user training materials and prepare communications

• Host and run meetings with stakeholders and project team for them to review the scope, plan, scripts, solution demo, etc.

• Provide post-implementation support

 

**Qualifications:**

• Bachelor's degree in Computer Science, a related field or equivalent work experience required

• 4+ years of experience in a similar position

• Ability to handle ambiguity and evolving priorities without losing focus

• Strong analytical skills and attention to detail

• Demonstrated ability and ambition to learn and utilize emerging technologies while working in the core team environment

• Team player with excellent interpersonal, collaboration, and motivational skills

• Strong verbal and written communication skills

• Travel is required

**Benefits**

Competitive benefits package, which includes medical/dental/vision plan, paid vacation/holidays and 401k plan.

***Wind Turbine and Energy Cables is an equal opportunity employer. We recognize the power and importance of a diverse employee population and strongly encourage applicants with various experiences and backgrounds***

["
Business Analyst,"SUMITOMO MITSUI TRUST BANK, LIMITED","New York, NY, USA","About the Bank

Sumitomo Mitsui Trust Bank, Limited was established through the merger of The Sumitomo Trust and Banking Co., Ltd with Chuo Mitsui Trust and Banking, Ltd. on April 1, 2012. We are the largest asset manager in Asia and number one among Japanese financial institutions by AUM, with $1,142 Billion USD in AUM. The Bank provides an assortment of financial solutions and manages a broad spectrum of financial products across its global branches.  
This role is for officer level candidates.

Department OverviewThe Americas Division (“AD”) was established in the Sumitomo Mitsui Trust Bank, Limited, New York Branch) (“SMTBNY”) to perform corporate functions and supervise U.S. entities. Established under the AD are the “Global Banking Unit (“GBU”), Americas Division” and “Global Markets Unit (“GMU”), Americas Division” which performs business functions. Acting as back office to the Branch’s Global Banking Unit, Loan Operations Department (“LOP”) is responsible for performing operational and administrative duties for booking and maintaining a wide range of credit-based products upon closing and throughout the life of transactions. The Department also provides certain check and balance points. 

Position OverviewProvide enhanced accuracy, stability, and efficiency in the processes and workflow of the Loan Operations Department's day-to-day, routine operational, and administrative work, by initiating and/or participating in all system related projects in the Department, and providing maintenance and enhancement of End User Computing applications (“EUC”). 

  


Duties and Responsibilities:

1. Evaluate business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions.
2. Assess options for process improvement, including business process modeling.
3. Analyze existing software applications to understand and document functionality.
4. Occasionally perform day-to-day operations to better understand business workflows in order to perform assessments, write specifications, create test scenarios, and testing.
5. Responsible for development, maintenance, automation, and enhancement of workflows related to LOP.
6. Facilitate the development, design, and maintenance of Excel and Access templates as well as SQL queries, utilizing SQL programming languages.
7. Translate business needs and requirements into technical specifications.
8. Coordinate and liaisons on behalf of LOP with IT Department (“ITD”) for revisions, developments, and enhancements of new and existing software applications
9. Identify and communicate with key stakeholders. Liaise between various business departments and groups.
10. Maintain documentation regarding various projects, process, and operations.
11. Initiate or participate in system related projects and cooperates with other members.
12. Collaborate with project managers and business analysts in the other department as well as ITD to enhance the Banks’s operation efficiency and resilience.
13. Achieve departmental cost savings through the prudent use of resources. Prevents potential liabilities by adhering to procedures and regulations.
14. Support changes in system permissions for new hires, resignations, and other instances where a change is required.
15. Assist the Head of LOP in conducting periodic reviews and other system risk activities.
16. Participate in the Loan IQ Project when the Bank implements Loan IQ by revisiting processes and workflows, creating and testing scenarios, providing training, updating manuals, etc.
17. Perform other duties and responsibilities as assigned by management

 

Knowledge, Skills, and Abilities:

1. Bachelor’s degree in Computer Science or its equivalent, with 5+ years of relevant work experience in a financial institution
2. Strong proficiency in Microsoft Office applications including Excel, Access, SharePoint, Teams, SQL and Visual Basic for Applications (VBA). Intermediate programming skills and experience with Excel and Access
3. Business Analyst and Project Management (Waterfall and Agile) experience are required. Document the requirement into a project that is fully and easily understandable by ITD.
4. Loan operations experience is preferred, but at a minimum, basic knowledge and understanding of the workflow of bilateral / syndicated / agency loans is essential.
5. Experience with Loan IQ (version 6 or later) is highly desirable.
6. Demonstrates a logical approach to thinking and working with others
7. Ability to effectively communicate and influence key stakeholders to support proposed strategies, process improvements and operational decisions
8. Resourcefulness and ability to develop creative solutions to problems
9. Experience in testing and mapping various business processes and protocols
10. Experience with Robotic Process Automation (RPA) is a plus
11. Good time management, including punctuality and attendance"
Business Financial Planner & Analyst,PIRELLI TIRES,"New York, NY, USA","**JOB TITLE: Business FP&A** **REPORTS TO:** Controlling Manager, North America 

**JOB PURPOSE**: Plan, direct, and coordinate the activities related to the management of the financial performance of the business of an organization under the direction of the Controlling Manager and the CFO.

  


**MAIN ACCOUNTABILITIES:**

* Meet the management plan and profit objectives, in coordination with the Controlling Manager and CFO.
* Collaborate with the Controlling Manager in the measurement of the status of economic results in comparison with objectives and advise management on corrective actions.
* Coordinate and elaborate cost controlling (logistics/industrial) internal reporting, assist the Controlling Manager with the financial planning, budgeting, and investment activities of organization.
* Provide cost analysis and data to support the elaboration of reports summarizing organization's current and forecasted economics such as results by channel (Replacement, OE, Export), by business unit (Car, Moto, Truck), variation analysis Vs Forecast, Vs Management Plan and Vs Previous Year, and reports required by group and tire sector reporting cycle.
* Prepare the monthly profitability analysis and the monthly TdB to be discussed during video conference between local management and Milan HQ management.
* Prepare economic and profitability evaluation to support management in business decision process.
* Prepare monthly analysis over fix cost and labor cost and deliver to management for discussion and actions.
* Apply current measurements procedures and tools and implement new reporting systems to improve controlling efficiency (accuracy and timing), with specific focus, but not only, to cost control and margin evolution.
* Arrange audits of company accounts along with accounting director, interfacing the external audit process for the portion of his/her responsibility.
* Organize and distribute priorities within the managed team.

**REQUIREMENTS:**

* Bachelor’s degree in business, engineering, finance, data science or related field
* 3-5 years of experience in FP&A function
* General knowledge of accounting and economic principles
* General knowledge of management techniques
* Strong interpersonal skills, including verbal and written communication skills
* Great deductive and inductive reasoning skills
* Analytical thinking and reasoning skills, basic problem-solving and root-cause analysis skills
* Effective communication skills
* Microsoft Suite skills (Excel, Word, PowerPoint)
* Ability to work cross-functionally and in multiple work styles"
Business Analyst I UW,"Primma, LLC","Roslyn, NY, USA","***This is an onsite position in our Roslyn, NY office  
 This position is*** ***not*** ***eligible for sponsorship now or in the future.***

**General Summary:** 

Provide support and liase between Underwriting business leaders and Information Technology (IT) to assist in developing data reporting requirements

  


**Essential Duties & Responsibilities:**

* Work closely with Underwriting business leaders and IT to develop strategies for data reporting requirements to support the Underwriting decision making process
* Act as liaison between IT and Underwriting for data inquiries/ SAP reporting requests
* Create ad hoc analyses as requested by Underwriting and Executive management
* Document administrative process changes and work with Underwriting staff to implement
* Analyze and evaluate business requirements to identify potential process improvement activities
* Provide Tier 1 technical support for the Underwriting department
* Build and maintain dashboards and other reporting tools to track data
* Write queries utilizing SQL tools
* Assist with defining Underwriting Key Performance Indicators (KPI)
* Assist Origami Underwriting project lead with coordinating schedules for Underwriting Subject Matter Experts (SME) as Origami project implementation sprints dictate
* Support user testing initiatives working with Underwriting business leads
* Collaborate with other business areas to ensure consistency throughout the Origami implementation project
* Responsible for configuring Underwriting related workflows within Origami
* Other duties as assigned

**Education & Qualifications:**

* BA or BS in business or technical field
* 1 – 3 years of P&C business experience required
* Technical skills include: SQL (strong experience required), SAP preferred
* Proficient in Microsoft Suite required
* Knowledge of data warehouse systems helpful
* Strong oral and written communication skills; ability to clearly interpret and relay information in a professional manner
* Express ideas clearly and provide an easy understanding of complex issues
* Strong project planning and management skills required
* Strong ability to gather, organize, analyze and present data
* Strong organizational skills and ability to handle multiple tasks while meeting deadlines
* Understanding of information technology, computer programming and management information systems.
* Proven record of complex problem solving and decision making

***The actual compensation for this position will be determined by experience and other factors permitted by law.***"
