site,job_url,job_url_direct,title,company,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,emails,description,company_url,company_url_direct,company_addresses,company_industry,company_num_employees,company_revenue,company_description,logo_photo_url,banner_photo_url,ceo_name,ceo_photo_url
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=MtXEfMVB3BPdMMIjoJN1OA,,HR System Administrator / Data Analyst,FirstLine Road Solutions,"Phoenix, AZ, USA",fulltime,2024-03-19,,,,,,,"**Job Title:** HR System Administrator and Data Analyst

**Reports To:** Chief of Staff

**Department:** Human Resources

**FLSA Status:** Exempt

**Overview**

The HR System Administrator and Data Analyst is responsible for setup and administration of key HR Systems and policies for our Operating Companies. As being apart of a growing company, the role will also involve managing HR projects, developing new systems and processes, and supporting field Human Resource staff. This role is 80% HRIS System Administration and 20% Data Reporting and Audits.

 

**Essential Duties and Responsibilities**

* Day to Day HRIS System Administration (Paylocity)
* Run routine and one-off HR Reports utilizing Paylocity Reporting tools and Microsoft Excel
* Project manage payroll migration, Employee Handbook transition, Onboarding Paperwork, Benefits of acquired companies
* Setup new company EINs such as filing for State Tax IDs and SUI
* Setup and enforce compliant pay practices (Time and Labor, Custom Pay Calculations, etc.), including the state of California
* Process State and Federal filings (EEOC, Payroll, W2, etc.) for all legal entities
* Participate in development of company-wide HR policies
* Coordinate with field HR Representatives to ensure employee data is entered accurately into digital HR system
* All other tasks as required by Supervisor

**Supervisory Responsibilities**

* There are no Supervisor responsibilities in this role

**Qualifications**

* Ability to maintain composure and professionalism under stress
* Ability to maintain objective mindset while handling interpersonal employee situations
* Ability to Self-Manage and Self-Learn
* Experience administering Human Resource Information Systems (HRIS) preferred
* Extremely organized and detailed oriented
* Bachelor's degree in Human Resources, Business Administration, or a related field preferred.
* Bachelor’s Degree preferred
* Ability to maintain 100% CONFIDENTIALITY and professionalism with personnel information – zero tolerance on divulging confidential information
* Perform other duties as assigned",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=M4BU_X-kgeJJfysk9xyuyQ,,Accounting Financial Analyst-1063,SA Technologies,"Phoenix, AZ, USA",fulltime,2024-03-19,,,,,,,"**Role: Accounting Financial Analyst**

**Estimated Duration: 6+ months**

**Location: Phoenix, AZ (hybrid)**

**Position Description**   
In this pivotal role, you will be responsible for ensuring the accuracy and integrity of financial transactions and records, contributing significantly to the department's fiscal health. Your primary focus will be reconciling financial accounts, identifying discrepancies, and implementing corrective actions to ensure compliance with regulatory standards and internal controls. Key Responsibilities: Account Reconciliation: Conduct thorough reconciliation of financial accounts, including bank statements, general ledger accounts, and interdepartmental transactions. Identify and rectify discrepancies promptly to maintain accurate financial records. Perform detailed analysis of financial data to identify trends, anomalies, and potential issues. Utilize analytical tools and techniques to interpret financial information effectively and provide actionable insights. Ensure compliance with internal control procedures and regulatory requirements. Implement measures to mitigate risks and safeguard financial assets, contributing to a culture of accountability and transparency. Identify opportunities for process improvement within the reconciliation process. Implement best practices to streamline workflows, enhance efficiency, and reduce errors. Collaboration: Collaborate with internal departments and external stakeholders to resolve reconciliation issues and address inquiries. Foster effective communication and teamwork to achieve shared objectives and deliver exceptional service. Training and Development: Provide training and support to staff members involved in the reconciliation process, promoting knowledge sharing and continuous improvement. Contribute to the professional development of team members to enhance overall capabilities.

**Skills Required**   
Financial Reconciliation: Strong understanding of accounting principles and reconciliation techniques. Experience in reconciling complex financial accounts is preferred. Analytical Skills: Proficient in data analysis and problem-solving. Ability to interpret financial information accurately and identify discrepancies effectively. Attention to Detail: Meticulous attention to detail and accuracy in reconciling financial records and detecting anomalies. Communication Skills: Excellent verbal and written communication skills. Ability to articulate complex financial concepts clearly and concisely to diverse audiences. Teamwork and Collaboration: Demonstrated ability to work collaboratively in a team environment. Experience in building positive working relationships with colleagues and stakeholders. Adaptability: Flexibility to adapt to changing priorities and deadlines in a fast-paced environment. Ability to manage multiple tasks simultaneously while maintaining high standards of performance.

**Experience Required**  
Two years of experience in financial analysis, accounting, or reconciliation roles.

 

**Education Required**  
Bachelor's degree in Accounting, Finance, Economics, or a related field is required.",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=4H02gnYods3kcvhJ2lcBPw,,Data Strategy and Reliability Analyst - Research and Evaluation,Mesa Public Schools,"Mesa, AZ, USA",,2024-03-16,yearly,64135.0,64135.0,USD,,,"**Data** Strategy and Reliability **Analyst** Research & Evaluation - 63 E Main St Mesa Public Schools is an award-winning district and voted Best Place to Work in Mesa. With over 9,000 employees, we are the ...",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=TCziXSffeGYRl6KkfFc81g,,Data Analyst,Fullbay,"Phoenix, AZ, USA",fulltime,2024-03-14,,,,,,,"Salary:   
**DATA ANALYST**

  


The Data Analyst is responsible for collecting, analyzing, and preparing customer data for import into Fullbay. The position is a critical step in the customer implementation process and often involves direct engagement with customers. The Data Analyst also serves as the subject matter expert for data organization and import/export processes.

  
Primary Duties & Responsibilities:

* Manages requests to customers and onboarding personnel responsible for data import and onboarding tasks.
* Assigns priorities to tasks based on customer needs and team workloads.
* Performs data comparisons between various systems using a combination of manual inspection and automated tools.
* Investigate and resolve import/export format failures and data-related issues.
* Responds to support requests from customers and internal teams.
* Creates and maintains process documents for each shop management software we support.
* Collaborates with Onboarding Team on customer data imports and data requests
* Provides expert advice to new customers to avoid potential challenges or pitfalls that may affect data imports or shop business operations.
* Adheres to all confidentiality and compliance regulations.
* Represents in handling data-related escalations and resolving grievances raised by customers.
* Performs other duties as assigned.

  
Minimum Education & Work Experience:

* Bachelor Degree in business or computer science, or 2 years work related experience
* 2+ years of prior work experience in data analytics, SQL, and/or advanced Microsoft Excel
* 1+ years of one or more of the following software languages preferred: Python, Linux, PHP, Regex

  


**Key Skills and Qualifications:**

* This is a remote position that requires a strong internet connection with a static IP Address which typically requires a VPN connection.
* Strong knowledge of or experience running reports, manipulating large quantities of data, comparing data sets for variance, with resolution to discrepancies.
* Must be proficient in Excel using advanced formulas, filters, IF Statements, VlookUps, Concatenate, Text to Column, and data parsing.
* Must be proficient working with SQL specifically the basic ability to use Select, Insert, Update, Groupby, Orderby, UNIONs, JOINs, statements.
* Ability to restore data from a backup file with a basic understanding of database formats: tables, table relationships, reviewing table schemas, Views, etc.
* Able to use independent judgment to plan, prioritize, and organize a diversified workload.
* Must be able to work independently, be self motivated and disciplined, and manage your time with minimal supervision.
* Possesses strong capabilities in planning and executing deliverables on time.
* Excellent Communication Skills (both verbal and written).
* Able to work in a fast-paced environment, meet aggressive deadlines, and handle multiple and complex projects to completion.
* Able to work under stressful working conditions and maintain a positive demeanor.
* Creative, confident, and able to express complicated ideas in an articulate and concise manner.

  


**Physical Demands and Work Environment:**

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.

  


* Regularly required to sit and use hands to finger, handle, or feel objects, tools, or controls, lift and/or move up to 10 pounds.
* Frequently required to reach with hands and arms and talk or hear, to walk.
* Specific vision abilities required by this position include close vision, color vision, and the ability to adjust focus.
* Noise level in the work environment is usually moderate.

  
remote work",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=VmFbZCx_gTnFiKGaOrasXw,,Invoice Data Analyst,CALERO,"Phoenix, AZ, USA",fulltime,2024-03-11,hourly,20.0,24.0,USD,,,"**Specific Responsibilities:*** Ensure proper, timely and accurate invoice processing for assigned group of customers
* Execute customer requirements for GL Coding and Cost Allocations
* Create and submit AP files to the customer(s) for payment in line with SLA/KPIs
* Interact with customer(s) and carrier(s) relating to invoice processing to resolve any items which prevent completion
* Identify if past due balances are the result of missing or misapplied payment
* Resolve past due balance with customer(s), including confirmation of payment from the customer, bank clearance, vendor received and accurate application to account
* Adhere to all required month-end processes and cut-off periods
* Work with the carrier(s) to resolve identified billing disputes, manage and resolve disconnection notices
* Validate that all batched invoices have completed payment information (***Reverse AP Feed***)
* Where applicable, ensure batch released and completion of funding has been successful
* Where applicable, ensure that payment(s) successfully made to carrier(s) in line with Customer SLA
* Where applicable, escalate open items to Service Operations Manager to resolve with appropriate Calero-MDSL finance resource
* Manage and action all invoice alerts trigger within the platform and where appropriate create 'task' | 'dispute'
* Submit and track system-based alerts disputes on behalf of the customer(s)
* Link inventory information or tasks created from billing and/or provisioning details to support full and complete inventory
* Management of MACD customer files
* Work closely with Service Operations Manager to ensure alignment against customer objectives and needs
* Where required, raise helpdesk tickets to solve platform issues and follow to completion
* Perform all other duties as assigned including maintaining compliance with all company policies and procedures

  


**This position is ideal for someone in the Rochester area!** 

  


**Education & Experience:**

* Bachelors’ degree in accounting, math or analytical related field
* 2-3 Years’ Experience in accounting, finance or data entry type roles preferred

  


**Knowledge/Skills:**

* Moderate level of problem-solving ability.
* Gathers and interprets data to solve routine problems that require verification.
* Some independent judgment required.
* Detail oriented

  


**Calero is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, protected veteran status, or status as a qualified individual with disability.**

  


*The hourly wage for this position is $20.00-$24.00. It is important to Calero that potential candidates for this position understand that compensation depends on numerous factors including the geographic location where the role will be performed, skills required, experience, complexity, travel, and market rate. Calero aims to reward performance and attract top talent with competitive, fair pay and benefits. Please note that the top of the salary range represents exceptional, and/or senior-level positions, that meets all required qualifications. Actual offers take candidate’s knowledge, skills, abilities, and experience into account. *Base Pay is just one component of the total compensation package for employees. Other rewards vary by position and location.**",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=R-cR14LpRcuagB2r67GvLQ,,Senior Revenue Operations Analyst (Data Management),ZipRecruiter,"Phoenix, AZ, USA",fulltime,2024-03-09,,,,,,,"We offer a hybrid work environment. Most US-based positions can alsobeperformed remotely (any exceptions will be noted in the Minimum Qualifications below.)

**\*At present, due to COVID-19, all employees are working from home/remotely.\***

**Our Mission:** 

To actively connect people to their next great opportunity. 

**Who We Are:** 

ZipRecruiter is a leading online employment marketplace. Powered by AI-driven smart matching technology, the company actively connects job seekers with millions of businesses of all sizes through innovative mobile app, web, and email services, as well as partnerships with the best job sites on the web. ZipRecruiter has the #1 rated job search app on iOS & Android. 

**Summary of Job:**

We are seeking a highly skilled and experienced Sr. Data Analyst focusing on SFDC Data Operations and Governance. The ideal candidate will have a strong background in managing and enhancing data quality, data enrichment, data structures (including account hierarchy) and ensuring effective data governance practices. The candidate should possess expertise in tools such as Salesforce, Excel, Macros, and Google Sheets. The role requires a candidate with 3-5 years of hands-on experience in data analysis and a proven track record of successfully managing data-related operations.

**Key focuses:**

* Data Operations:
+ Oversee and manage data processing operations to ensure accuracy and efficiency.
+ Implement data quality checks and validation processes.
+ Collaborate with cross-functional teams to understand data requirements.

* Data Governance:
+ Develop and enforce data governance policies and procedures.
+ Establish and maintain data quality standards and guidelines.
+ Ensure compliance with data privacy regulations and company policies.

* Data Enrichment:
+ Enhance existing datasets through effective data enrichment strategies.
+ Work with stakeholders to identify opportunities for data enrichment.

* Vendor Collaboration.
* Partner with external vendors, such as Zoominfo, to obtain and maintain a comprehensive list of prospects, including account and contact information.
* Evaluate and select new vendors, ensuring they align with the organization's data quality standards.
* Regularly communicate with vendors to stay updated on new data sources and features.
* Analysis and Reporting:
+ Analyze large datasets to derive actionable insights.
+ Create and deliver reports to key stakeholders.
+ Provide data-driven recommendations to improve business processes

**Minimum Requirements:**

* Bachelor's degree + in a related field
* 3-5 years of proven experience as a Data Analyst focusing on data operations and governance.
* 2- 3 years of experience working in a Salesforce Platform (Associate certification desirable)
* Familiarity with the Salesforce Data Architecture
* Familiarity with Revenue or Sales Operations or related experience
* Utilize Salesforce for data analysis and reporting.
* Demonstrate advanced proficiency in Excel, including the use of macros for automation.
* Leverage Google Sheets for data manipulation and analysis.
* Familiarity with data privacy regulations and best practices.
* Excellent analytical and problem-solving skills.
* Strong communication and collaboration skills.

**Preferred Experience:**

* 2+ year of experience in the recruitment advertising or SaaS spaces
* Experience with Revenue Operations platforms (Pardot, Outreach, Xactly, Gong, Postal.IO, Gainsight, ZoomInfo, LinkedIn Navigator)
* Experience supporting technology/process improvement initiatives
* Project management experience

**As part of our team you'll enjoy:**

* Competitive salary
* Exceptional benefits package
* Flexible Vacation & Paid Time Off
* Employer-matched 401(k) plan

The US base salary range for this full-time position is 107,500-150,000 Our salary ranges are determined by role, level, and location, and the range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location, role-related knowledge and skills, depth of experience, relevant education or training, and additional role-related considerations.

Depending on the position offered, equity, bonuses, commission, or other forms of compensation may also be provided as part of a total compensation package, in addition to a full range of medical, financial, and other benefits.

#LI-Remote

* For information about ZipRecruiter's processing of California job applicant personal data, please see our Privacy Notice at: https://www.ziprecruiter.com/careers/california-job-applicant-privacy-notice

ZipRecruiter is proud to be an equal opportunity employer and provides equal employment opportunities (EEO) to all employees and applicants without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or genetics.

Category: Sales & Biz Dev

ZipRecruiter is proud to be an equal opportunity employer and provides equal employment opportunities (EEO) to all employees and applicants without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or genetics.

**Privacy Notice:** For information about ZipRecruiter's collection and processing of job applicant personal data for this job, please see our Privacy Notice at: https://www.ziprecruiter.com/careers/job-applicant-privacy-notice",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=2d4SXjKISVb1TGGTjSZdYg,,GIS Analyst,Acro Service Corporation,"Phoenix, AZ, USA",contract,2024-03-07,hourly,40.0,45.0,USD,,,"We are seeking a **GIS Analyst** to join the company, a premier supplier, in **Phoenix, AZ 85034.** While working in this clean, and not climate-controlled facility you will have the opportunity to be directly involved in the evolution of the industry. Come work for a company that has been consistently recognized among the Best & Brightest Companies to Work For. Immediate interviews are available, apply today!

**Job Title: GIS Analyst** 

**Duration: 6 - 12 Months** 

**Location: Phoenix, AZ 85034**

 

**GIS Analyst**

This position will be responsible for collecting, curating and maintaining GIS data, creating interactive map products and performing spatial analysis. 

**MAIN RESPONSIBILITIES**

* 
This position will be responsible for collecting, curating and maintaining GIS data, creating interactive map products, performing spatial analysis, creating dashboards and web apps using GIS and non-GIS data, coordinating with business users and creating GIS solutions based on business needs, working with a variety of Esri ArcGIS tools such as ArcMAP, ArcPro, Collector, ArcSDE, Esri Indoors, and Esri Enterprise Portal. Working knowledge of relational database concepts (GIS and/or others)

* 
Performing quality assurance on data source files and updates.


 

**REQUIRED SKILLS:** 

* 
3+ years of relevant GIS work experience managing large data sets in an enterprise environment.

* 
3+ years of experience working with ESRI comparable software performing QA/QC procedures and data analysis.

* 
3+ years of experience performing spatial analysis using GIS tools.

* 
2+ years of experience editing in a Portal/Enterprise environment.

* 
3+ years of experience working with GIS databases creating and updating schemas.


The Company is an Equal Opportunity Employer and is committed to creating an equitable and inclusive environment for all.",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=XoTViNeo8HKnBDKm5eytuA,,Data Analyst,Primary Talent Partners,"Chandler, AZ, USA",,2024-03-06,hourly,28.0,31.0,USD,,info@primarytalentpartners.com,"Data Analyst for a major Telecom company.  
  
Hybrid Role - 4 days onsite  
  
The Data Analyst is responsible for providing accurate, complete, and meaningful reports and analysis used for business management and decision-making. The Data Analyst works closely with department and/or functional managers to determine report requirements, build reports and quality test them prior to distribution. The ideal candidate will have expertise in Excel, Power BI, and other programming languages to analyze data, generate insights, and drive informed decision-making across the organization.  
  
Essential Job Functions  
• Collect, clean, and analyze large datasets using Excel and other data analysis tools.  
• Develop interactive dashboards and reports using Power BI to visualize key metrics and trends.  
• Collaborate with stakeholders to understand business requirements and translate them into actionable insights.  
• Perform ad-hoc analysis to support strategic initiatives and identify opportunities for process improvement.  
• Build and maintain data models to support ongoing reporting and analytics needs.  
• Automate repetitive tasks and workflows using programming languages such as Python, R, or VBA.  
• Conduct statistical analysis and hypothesis testing to derive meaningful conclusions from data.  
• Analyzes data and investigates and researches anomalies. Works with department and/or functional teams to correct issues when identified.  
  
Education/Certifications  
• Bachelor's Degree in Statistics, Computer/Data Science, Mathematics, or equivalent experience in related field  
  
Experience/Minimum Requirements  
• At least five (5) years proven experience as a Data Analyst or related role, with a strong emphasis on data analysis and visualization.  
  
Other Skills/Abilities  
• Proficiency in Excel, including advanced functions, formulas, pivot tables, and data manipulation techniques.  
• Experience developing interactive dashboards and reports using Power BI or similar business intelligence tools.  
• Proficiency in at least one programming language such as Python, R, or VBA for data manipulation and automation.  
• Strong analytical skills with the ability to collect, organize, analyze, and interpret large datasets.  
• Excellent communication and presentation skills, with the ability to convey complex findings to non-technical stakeholders.  
• Ability to work independently and collaboratively in a fast-paced environment, managing multiple priorities and deadlines effectively.  
• Familiarity with database management systems and SQL is a plus.  
  
Working Conditions: Works in a normal office setting with no exposure to adverse environmental conditions.  
  
*Primary Talent Partners is an Equal Opportunity / Affirmative Action employer committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, age, national origin, disability, protected veteran status, gender identity, or any other factor protected by applicable federal, state, or local laws.  
  
If you are a person with a disability needing assistance with the application or at any point in the hiring process, please contact us at info@primarytalentpartners.com*  
  
#PTPJobs  
  
#LI-PTP",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=K_0LavZS6gMYqoHfQnTKwg,,Data Product Analyst- 2 positions,American CyberSystems,"Phoenix, AZ, USA",,2024-02-29,hourly,55.0,60.0,USD,,,"Innova Solutions is immediately hiring a Business **Data** **Analyst** > Position type: < Contract > Duration: Location: < Phoenix AZ, Dallas TX, Charlotte NC (Hybrid)> As a(n) < Business **Data** **Analyst** > you ...",,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=D4xYMyvWEjYw43g_g3W5Kg,,Data Analyst,"Netpace, Inc.","Phoenix, AZ, USA",,2022-08-23,,,,,,,... and **analytical** purposes • Ability to use **data** to glean insights and form recommendations • Demonstrated critical thinking ability. Self-starter who can innovate and ideate in white space ...,,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009205073942,,Business/Data Analyst- Full Time- Telecommuter- SHP,Sharp Healthcare,"San Diego, CA",,2024-03-26,yearly,87022.0,128301.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE19168.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009201491102,,GIS Data Analyst,San Diego Metropolitan Transit System,"San Diego, CA",,2024-03-23,yearly,51002.0,81833.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE235742.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009196549432,,Business Analyst,Vervent Inc,"San Diego, CA",,2024-03-21,yearly,66560.0,73000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE3104632.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009194643637,,Business Intelligence Analyst,"Cannella Media, DTC, LLC",,,2024-03-19,yearly,80000.0,100000.0,USD,True,,,,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009187005663,,Data Analyst,"Beta Bionics, Inc.","San Diego, CA",,2024-03-15,yearly,75000.0,100000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE4354070.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009181515744,,Aquatic Sciences Data Analyst,WSP,"San Diego, CA",,2024-03-12,yearly,45790.0,75789.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE13584.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009175280418,,Data Management Analyst,"Morgan Business Consulting, LLC","San Diego, CA",,2024-03-08,yearly,68000.0,75000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE310112.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009158414785,,Business Analyst (Hybrid),Coastal Payroll,"San Diego, CA",,2024-03-05,yearly,70000.0,75000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE1336852.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009153549039,,Logistics Analyst Retail Operations,"Omni2Max, Inc.","San Diego, CA",,2024-03-01,yearly,82000.0,82000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE2521194.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009150152245,,Sr. Business Analyst,Sira Consulting Inc,"San Diego, CA",,2024-03-01,hourly,41.0,55.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE2416881.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009117149123,,Data Analyst,Seagull PME,,,2024-02-08,yearly,50000.0,67000.0,USD,True,,"**Job Title**: Junior to Mid-Level Data Analyst

**Job Description**: The Data Analyst will work within a high-volume construction and maintenance program and manage dataset, develop tools, reporting and dashboards to assist management with day-to-day operations and decision making.

**Essential Functions:**

* Collect, organize, and analyze large datasets to identify trends, patterns, and insights
* Develop and implement data models, databases, data collection systems, and data analytics strategies
* Utilize SQL query logic and update backend databases to improve order processing and program processes
* Utilize python programming to provide data integrity and automate workflow / business task
* Interpret and present data findings to stakeholders in a clear and concise manner
* Develop, maintain and update PowerBI reporting and dashboards
* Collaborate with cross-functional teams to define project requirements and objectives
* Conduct data quality assessments and ensure data integrity
* Create visualizations and reports using tools such as PowerBI and Visio
* Perform ad-hoc data analysis requests

**Skills & Abilities:**

* Strong data analysis skills with the ability to manipulate and interpret complex datasets
* Proficiency in SQL for querying databases and extracting relevant information
* Experience with ETL (Extract, Transform, Load) processes to transform raw data into usable formats
* Knowledge of programming languages such as Python for data manipulation and automation tasks
* Familiarity with project management methodologies to effectively plan and execute data analysis projects
* Excellent problem-solving skills with the ability to think critically and identify potential issues
* Strong attention to detail to ensure accuracy in data analysis and reporting
* Business analysis skills to understand organizational needs and translate them into actionable insights

**Minimum Qualifications:**

* Understanding of data structures, data integrity and databases architecture
* Skilled in Python and SQL
* Skilled in PowerBI and have the ability to create meaningful reports and dashboards
* Experienced in SharePoint management
* Must be in San Diego region or willing to relocate to San Diego

**Education and Experience:**

* B.S. in Computer Science or similar degree. Relevant experience can fulfill B.S. requirement.

**Pre-Screen:** 

* Upon offer, employees may be required to complete and pass a pre-employment drug screen, reference and background check.

**Work Location:** this is an **in-person** position, the candidate must be in the Kearney Mesa office Monday through Friday.

Job Type: Full-time

Pay: $50,000.00 - $67,000.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid holidays
* Paid time off

Experience level:

* 3 years

Schedule:

* Monday to Friday
* Overtime

Ability to Relocate:

* SanDiego, CA: Relocate before starting work (Required)

Work Location: In person",,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009081167671,,Business Intelligence Applications Analyst (Fixed Term),Sony Electronics,"San Diego, CA",,2024-01-19,hourly,40.0,43.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE19973.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1009036215886,,Environmental Data Analyst,Sony Electronics,"San Diego, CA",,2023-12-19,yearly,69000.0,92000.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE19973.htm,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1008251100269,,Business Analyst -- Fully Remote,Locks Global Staffing LLC,"San Diego, CA",,2022-11-02,yearly,80000.0,120000.0,USD,False,,,,,,,,,,,,,
glassdoor,https://www.glassdoor.com/job-listing/j?jl=1005714690619,,Business Analyst,SysIntelli,"San Diego, CA",,2018-12-27,yearly,61824.0,88744.0,USD,False,,,https://www.glassdoor.com/Overview/W-EI_IE286055.htm,,,,,,,,,,
zip_recruiter,https://www.ziprecruiter.com/jobs//j?lvk=PhIog09NJkWOIDlmEh6pjQ,,Senior Human Resources Data Analyst,Midland Credit Management,"San Diego, CA, USA",fulltime,2024-03-27,yearly,78900.0,102499.0,USD,,,"Under broad supervision, assist HR Leadership in the preparation, analysis, and data interpretation of all HR programs and processes, including a holistic executive dashboard aligned to the strategic goals of MCM. Prepares reports and presentations on on various HR processes and shows the story behind the data to drive HR Leadership strategic action. Works independently with internal clients and functional HR area SMEs to determine their analytic needs. Manages databases, works with HRIS to ensure data integrity, and performs trend analyses on various data points. Partners closely with Operations to ensure that performance data is connected to people data for a comprehensive view of quality and engagement being driven by HR programs.

 

**Responsibilities**

* Develop and maintain reports, analytics, and dashboards from multiple HR, systems, other business systems and manual tracking processes to consolidate data to analyze and interpret employee and organizational data in support of business initiatives. Identify issues, trends, and opportunities, shows the story behind the analytics to drive HR Leadership strategy. Create and prepare analysis of data and present salient information for diverse audiences to address and solve critical issues, including determining what data points are relevant to the issue at hand.
* Partner with leaders and HR functional area SMEs to determine reporting needs. Leverage operational and financial data within HR reporting and analysis to design needed dashboards, scorecards, reports and analysis, and implement solutions. Tracks progress towards benchmarks and/or targets and paints a picture of the story behind the data.
* Manages and maintains department databases. Works with HRIS to ensure system data integrity and partners with other HR colleagues to solve data integrity issues.
* Research best in class HR performance benchmarks and employment trends as needed for comparison within internal reporting and analysis.
* Other projects as assigned.

 

**Education**  
Required: Bachelor.

Preferred: HR, Statistics, Economics, Mathematics

 

**Language**  
Required: English

Preferred: Spanish

 

**Experience**

* Required: 5 years of experience or equivalent knowledge
* Must have experience analyzing large data sets, designing dashboards and reports and telling the story behind the data.
* Advanced Excel and PowerPoint
* Presentation skills, creative thinking, able to generate something from nothing, seeing ideas through to completion, gaining buy in from stakeholders, negotiating alignment, data storytelling
* Workday or other HRIS system, ERP or other Operations data analysis, SQL, Data Warehouse experience
* Preferred: SPHR, PHR, SHRM-CP, or SHRM-SCP",,,,,,,,,,,
